date,time,amazonID,exp_condition,isLeftRisky,indivOrGroup,riskDistributionId,groupSize,room,confirmationID,subjectNumber,round,choice,payoff,totalEarning,socialFreq_safe1,socialFreq_safe2,socialFreq_safe3,socialFreq_risky,behaviouralType,timeElapsed,latency,socialInfo_00,socialInfo_01,socialInfo_02,socialInfo_03,socialInfo_04,socialInfo_05,socialInfo_06,socialInfo_07,socialInfo_08,socialInfo_09,socialInfo_10,socialInfo_11,publicInfo_00,publicInfo_01,publicInfo_02,publicInfo_03,publicInfo_04,publicInfo_05,publicInfo_06,publicInfo_07,publicInfo_08,publicInfo_09,publicInfo_10,publicInfo_11
2022-6-29,10:44:34,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_412,dJ64ct9pW6yy3Rl7AAAc,1,4,1,58,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,10:44:50,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_412,dJ64ct9pW6yy3Rl7AAAc,1,5,10,149,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,10:39:33,INHOUSETEST3,group,,1,,2,mqNhENZ_session_410,bLYyx0QUZB-Q63NiAAAY,1,1,1,59,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,10:39:33,INHOUSETEST3,group,,1,,2,mqNhENZ_session_410,GMLHen4ETI4MXpYtAAAa,2,1,1,64,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,10:39:43,INHOUSETEST3,group,,1,,2,mqNhENZ_session_410,GMLHen4ETI4MXpYtAAAa,2,2,2,62,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,10:39:47,INHOUSETEST3,group,,1,,2,mqNhENZ_session_410,bLYyx0QUZB-Q63NiAAAY,1,2,15,194,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,10:40:4,INHOUSETEST3,group,,1,,2,mqNhENZ_session_410,bLYyx0QUZB-Q63NiAAAY,1,3,15,201,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,10:40:4,INHOUSETEST3,group,,1,,2,mqNhENZ_session_410,GMLHen4ETI4MXpYtAAAa,2,3,2,63,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,10:40:22,INHOUSETEST3,group,,1,,2,mqNhENZ_session_410,bLYyx0QUZB-Q63NiAAAY,1,4,15,196,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,10:40:22,INHOUSETEST3,group,,1,,2,mqNhENZ_session_410,GMLHen4ETI4MXpYtAAAa,2,4,2,67,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,10:40:39,INHOUSETEST3,group,,1,,2,mqNhENZ_session_410,GMLHen4ETI4MXpYtAAAa,2,5,2,62,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,10:43:23,INHOUSETEST3,group,,1,,2,mqNhENZ_session_410,bLYyx0QUZB-Q63NiAAAY,1,5,15,198,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,10:43:26,INHOUSETEST3,group,,1,,2,mqNhENZ_session_410,bLYyx0QUZB-Q63NiAAAY,1,6,7,126,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,10:57:15,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_414,A1Fb6cts_XIvXaBXAAAg,1,1,11,162,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,10:58:30,INHOUSETEST3,group,,1,,2,AlhGMDJ_session_416,CDvss27cyAG9W63yAAAo,2,1,11,165,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,11:3:18,INHOUSETEST3,group,,1,,1,AlhGMDJ_session_416,gr9EXlsLENSxT4lMAAAm,1,2,14,186,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,11:3:24,INHOUSETEST3,group,,1,,1,AlhGMDJ_session_416,gr9EXlsLENSxT4lMAAAm,1,3,11,165,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,11:3:27,INHOUSETEST3,group,,1,,1,AlhGMDJ_session_416,gr9EXlsLENSxT4lMAAAm,1,4,3,76,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,11:3:37,INHOUSETEST3,group,,1,,1,AlhGMDJ_session_416,gr9EXlsLENSxT4lMAAAm,1,5,3,74,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,11:3:47,INHOUSETEST3,group,,1,,1,AlhGMDJ_session_416,gr9EXlsLENSxT4lMAAAm,1,6,15,199,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,11:3:48,INHOUSETEST3,group,,1,,1,AlhGMDJ_session_416,gr9EXlsLENSxT4lMAAAm,1,7,8,134,,,,,,choice,,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,
2022-6-29,11:3:54,INHOUSETEST3,group,,1,,1,AlhGMDJ_session_416,gr9EXlsLENSxT4lMAAAm,1,8,8,130,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,11:3:58,INHOUSETEST3,group,,1,,1,AlhGMDJ_session_416,gr9EXlsLENSxT4lMAAAm,1,9,7,111,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,11:4:2,INHOUSETEST3,group,,1,,1,AlhGMDJ_session_416,gr9EXlsLENSxT4lMAAAm,1,10,6,115,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,11:4:22,INHOUSETEST3,individual,,0,,1,06282355_indiv_417,QAtzhVEzohtOHOiBAAAq,1,1,15,205,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,11:4:25,INHOUSETEST3,individual,,0,,1,06282355_indiv_417,QAtzhVEzohtOHOiBAAAq,1,2,9,145,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,11:4:28,INHOUSETEST3,individual,,0,,1,06282355_indiv_417,QAtzhVEzohtOHOiBAAAq,1,3,11,157,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,10:32:49,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_406,265zSNCOupKz2Iy8AAAQ,1,1,2,74,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,10:32:54,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_406,265zSNCOupKz2Iy8AAAQ,1,2,10,153,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,10:32:59,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_406,265zSNCOupKz2Iy8AAAQ,1,3,14,185,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,10:33:4,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_406,265zSNCOupKz2Iy8AAAQ,1,4,1,58,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,10:33:7,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_406,265zSNCOupKz2Iy8AAAQ,1,5,3,77,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,10:33:9,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_406,265zSNCOupKz2Iy8AAAQ,1,6,16,203,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,10:33:12,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_406,265zSNCOupKz2Iy8AAAQ,1,7,11,160,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,10:33:15,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_406,265zSNCOupKz2Iy8AAAQ,1,8,9,137,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,13:13:41,INHOUSETEST3,individual,,0,,1,06282355_indiv_418,q3kbvn2CnYH8PYvhAAAs,1,1,16,219,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,13:13:45,INHOUSETEST3,individual,,0,,1,06282355_indiv_418,q3kbvn2CnYH8PYvhAAAs,1,2,16,216,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,13:13:48,INHOUSETEST3,individual,,0,,1,06282355_indiv_418,q3kbvn2CnYH8PYvhAAAs,1,3,2,70,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,13:13:50,INHOUSETEST3,individual,,0,,1,06282355_indiv_418,q3kbvn2CnYH8PYvhAAAs,1,4,16,204,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,13:13:53,INHOUSETEST3,individual,,0,,1,06282355_indiv_418,q3kbvn2CnYH8PYvhAAAs,1,5,9,147,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,13:13:55,INHOUSETEST3,individual,,0,,1,06282355_indiv_418,q3kbvn2CnYH8PYvhAAAs,1,6,15,203,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,13:13:57,INHOUSETEST3,individual,,0,,1,06282355_indiv_418,q3kbvn2CnYH8PYvhAAAs,1,7,8,122,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,13:14:0,INHOUSETEST3,individual,,0,,1,06282355_indiv_418,q3kbvn2CnYH8PYvhAAAs,1,8,10,151,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,13:14:2,INHOUSETEST3,individual,,0,,1,06282355_indiv_418,q3kbvn2CnYH8PYvhAAAs,1,9,11,155,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,13:14:5,INHOUSETEST3,individual,,0,,1,06282355_indiv_418,q3kbvn2CnYH8PYvhAAAs,1,10,13,178,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,13:14:34,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_420,E9KKBAqEM7u3B2fyAAAu,1,1,5,97,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,13:14:37,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_420,E9KKBAqEM7u3B2fyAAAu,1,2,10,146,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,13:14:39,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_420,E9KKBAqEM7u3B2fyAAAu,1,3,12,168,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,13:14:41,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_420,E9KKBAqEM7u3B2fyAAAu,1,4,11,155,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,13:14:43,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_420,E9KKBAqEM7u3B2fyAAAu,1,5,14,183,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,13:14:45,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_420,E9KKBAqEM7u3B2fyAAAu,1,6,10,158,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,13:14:48,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_420,E9KKBAqEM7u3B2fyAAAu,1,7,9,142,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,13:14:50,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_420,E9KKBAqEM7u3B2fyAAAu,1,8,14,180,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,13:14:52,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_420,E9KKBAqEM7u3B2fyAAAu,1,9,14,192,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,13:14:54,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_420,E9KKBAqEM7u3B2fyAAAu,1,10,14,186,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,13:31:24,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_423,TS3Gzm4jiioP0daFAAA0,1,1,2,63,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,13:31:7,INHOUSETEST3,individual,,0,,1,06282355_indiv_421,Gba8HeB_wQbEzdIoAAAy,1,1,1,73,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,13:31:12,INHOUSETEST3,individual,,0,,1,06282355_indiv_421,Gba8HeB_wQbEzdIoAAAy,1,2,13,181,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,13:31:19,INHOUSETEST3,individual,,0,,1,06282355_indiv_421,Gba8HeB_wQbEzdIoAAAy,1,3,2,67,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,13:31:25,INHOUSETEST3,individual,,0,,1,06282355_indiv_421,Gba8HeB_wQbEzdIoAAAy,1,4,1,68,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,13:31:42,INHOUSETEST3,individual,,0,,1,06282355_indiv_421,Gba8HeB_wQbEzdIoAAAy,1,5,1,55,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,13:31:45,INHOUSETEST3,individual,,0,,1,06282355_indiv_421,Gba8HeB_wQbEzdIoAAAy,1,6,6,106,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,13:31:54,INHOUSETEST3,individual,,0,,1,06282355_indiv_421,Gba8HeB_wQbEzdIoAAAy,1,7,2,66,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,13:32:41,INHOUSETEST3,individual,,0,,1,06282355_indiv_421,Gba8HeB_wQbEzdIoAAAy,1,8,1,60,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,13:32:45,INHOUSETEST3,individual,,0,,1,06282355_indiv_421,Gba8HeB_wQbEzdIoAAAy,1,9,11,151,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-29,13:33:2,INHOUSETEST3,individual,,0,,1,06282355_indiv_421,Gba8HeB_wQbEzdIoAAAy,1,10,11,157,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:14:1,INHOUSETEST3,individual,,0,,1,06282355_indiv_425,KpbTw_hnrzfecPqMAAA8,1,1,5,97,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:14:4,INHOUSETEST3,individual,,0,,1,06282355_indiv_425,KpbTw_hnrzfecPqMAAA8,1,2,14,189,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:14:6,INHOUSETEST3,individual,,0,,1,06282355_indiv_425,KpbTw_hnrzfecPqMAAA8,1,3,13,182,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:14:10,INHOUSETEST3,individual,,0,,1,06282355_indiv_425,KpbTw_hnrzfecPqMAAA8,1,4,7,115,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:14:13,INHOUSETEST3,individual,,0,,1,06282355_indiv_425,KpbTw_hnrzfecPqMAAA8,1,5,6,109,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:14:17,INHOUSETEST3,individual,,0,,1,06282355_indiv_425,KpbTw_hnrzfecPqMAAA8,1,6,4,91,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:14:22,INHOUSETEST3,individual,,0,,1,06282355_indiv_425,KpbTw_hnrzfecPqMAAA8,1,7,16,212,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:14:24,INHOUSETEST3,individual,,0,,1,06282355_indiv_425,KpbTw_hnrzfecPqMAAA8,1,8,10,156,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:14:27,INHOUSETEST3,individual,,0,,1,06282355_indiv_425,KpbTw_hnrzfecPqMAAA8,1,9,8,130,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:14:29,INHOUSETEST3,individual,,0,,1,06282355_indiv_425,KpbTw_hnrzfecPqMAAA8,1,10,12,164,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:15:15,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_426,jf8FouHkdL7KgjEqAAA-,1,1,3,77,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:15:19,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_426,jf8FouHkdL7KgjEqAAA-,1,2,13,178,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:15:22,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_426,jf8FouHkdL7KgjEqAAA-,1,3,1,63,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:15:25,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_426,jf8FouHkdL7KgjEqAAA-,1,4,6,115,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:15:27,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_426,jf8FouHkdL7KgjEqAAA-,1,5,4,85,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:15:29,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_426,jf8FouHkdL7KgjEqAAA-,1,6,2,72,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:15:31,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_426,jf8FouHkdL7KgjEqAAA-,1,7,15,194,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:15:34,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_426,jf8FouHkdL7KgjEqAAA-,1,8,16,207,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:15:36,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_426,jf8FouHkdL7KgjEqAAA-,1,9,10,145,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:15:39,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_426,jf8FouHkdL7KgjEqAAA-,1,10,8,135,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:27:8,INHOUSETEST3,individual,,0,,1,06282355_indiv_427,SWejmNwfTbU0Chl7AABA,1,1,3,78,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:27:13,INHOUSETEST3,individual,,0,,1,06282355_indiv_427,SWejmNwfTbU0Chl7AABA,1,2,1,69,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:27:16,INHOUSETEST3,individual,,0,,1,06282355_indiv_427,SWejmNwfTbU0Chl7AABA,1,3,12,176,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:27:18,INHOUSETEST3,individual,,0,,1,06282355_indiv_427,SWejmNwfTbU0Chl7AABA,1,4,14,190,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:27:19,INHOUSETEST3,individual,,0,,1,06282355_indiv_427,SWejmNwfTbU0Chl7AABA,1,5,10,151,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:27:22,INHOUSETEST3,individual,,0,,1,06282355_indiv_427,SWejmNwfTbU0Chl7AABA,1,6,16,220,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:27:24,INHOUSETEST3,individual,,0,,1,06282355_indiv_427,SWejmNwfTbU0Chl7AABA,1,7,5,97,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:27:28,INHOUSETEST3,individual,,0,,1,06282355_indiv_427,SWejmNwfTbU0Chl7AABA,1,8,6,121,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:27:30,INHOUSETEST3,individual,,0,,1,06282355_indiv_427,SWejmNwfTbU0Chl7AABA,1,9,4,97,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:27:34,INHOUSETEST3,individual,,0,,1,06282355_indiv_427,SWejmNwfTbU0Chl7AABA,1,10,8,131,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:28:18,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_429,NU9aXuJ71VDhzYKTAABC,1,1,12,163,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:28:21,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_429,NU9aXuJ71VDhzYKTAABC,1,2,3,81,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:28:23,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_429,NU9aXuJ71VDhzYKTAABC,1,3,9,141,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:28:26,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_429,NU9aXuJ71VDhzYKTAABC,1,4,6,115,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:28:29,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_429,NU9aXuJ71VDhzYKTAABC,1,5,6,118,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:28:31,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_429,NU9aXuJ71VDhzYKTAABC,1,6,6,111,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:28:33,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_429,NU9aXuJ71VDhzYKTAABC,1,7,11,156,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:28:35,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_429,NU9aXuJ71VDhzYKTAABC,1,8,4,87,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:28:37,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_429,NU9aXuJ71VDhzYKTAABC,1,9,8,128,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
